,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
314,Hypothyroidism,4,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0,0
315,Hypothyroidism,4,3,3,2,4,5,6,5,5,3,2,6,0,0,0,0,0
316,Hypothyroidism,4,3,5,2,4,5,6,5,5,3,2,6,0,0,0,0,0
317,Hypothyroidism,4,3,5,3,4,5,6,5,5,3,2,6,0,0,0,0,0
318,Hypothyroidism,4,3,5,3,2,5,6,5,5,3,2,6,0,0,0,0,0
319,Hypothyroidism,4,3,5,3,2,4,6,5,5,3,2,6,0,0,0,0,0
320,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
321,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
322,Hyperthyroidism,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0,0
323,Hyperthyroidism,4,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0,0
324,Hyperthyroidism,4,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0,0
325,Hyperthyroidism,4,3,3,3,6,5,4,2,2,6,0,0,0,0,0,0,0
326,Hyperthyroidism,4,3,3,5,6,5,4,2,2,6,0,0,0,0,0,0,0
327,Hyperthyroidism,4,3,3,5,3,5,4,2,2,6,0,0,0,0,0,0,0
328,Hyperthyroidism,4,3,3,5,3,6,4,2,2,6,0,0,0,0,0,0,0
329,Hyperthyroidism,4,3,3,5,3,6,5,2,2,6,0,0,0,0,0,0,0
330,Hypoglycemia,5,4,4,3,3,5,5,4,4,2,4,0,0,0,0,0,0
331,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
332,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
333,Hypoglycemia,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0,0
334,Hypoglycemia,5,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0,0
335,Hypoglycemia,5,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0,0
336,Hypoglycemia,5,4,4,3,5,5,4,4,4,2,4,0,0,0,0,0,0
337,Hypoglycemia,5,4,4,3,5,5,4,4,4,2,4,0,0,0,0,0,0
338,Hypoglycemia,5,4,4,3,3,5,4,4,4,2,4,0,0,0,0,0,0
339,Hypoglycemia,5,4,4,3,3,5,4,4,4,2,4,0,0,0,0,0,0
340,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
341,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
342,Osteoarthristis,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0
343,Osteoarthristis,3,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0
344,Osteoarthristis,3,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0
345,Osteoarthristis,3,5,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0
346,Osteoarthristis,3,5,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
347,Osteoarthristis,3,5,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0
348,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
349,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
350,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
351,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
352,Arthritis,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Arthritis,2,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
354,Arthritis,2,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
355,Arthritis,2,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
356,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
357,Arthritis,2,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
358,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
359,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
360,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
361,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
362,(vertigo)ParoymsalPositionalVertigo,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0
363,(vertigo)ParoymsalPositionalVertigo,5,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0
364,(vertigo)ParoymsalPositionalVertigo,5,3,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0
365,(vertigo)ParoymsalPositionalVertigo,5,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
366,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
367,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
368,(vertigo)ParoymsalPositionalVertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
369,(vertigo)ParoymsalPositionalVertigo,5,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
370,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
371,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
372,Acne,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,Acne,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,Acne,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,Acne,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
377,Acne,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,Acne,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,Acne,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
381,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Urinarytractinfection,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,Urinarytractinfection,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,Urinarytractinfection,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,Urinarytractinfection,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,Urinarytractinfection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
387,Urinarytractinfection,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,Urinarytractinfection,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,Urinarytractinfection,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
391,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
392,Psoriasis,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
393,Psoriasis,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
394,Psoriasis,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
395,Psoriasis,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
396,Psoriasis,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
397,Psoriasis,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
398,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
399,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
400,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
401,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
402,Impetigo,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
403,Impetigo,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
404,Impetigo,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
405,Impetigo,3,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
406,Impetigo,3,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
407,Impetigo,3,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
408,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
409,Impetigo,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
410,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
411,Fungalinfection,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,Fungalinfection,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,Fungalinfection,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,Fungalinfection,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,Fungalinfection,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,Fungalinfection,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,Fungalinfection,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,Fungalinfection,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,Fungalinfection,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
420,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
421,Allergy,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Allergy,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,Allergy,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,Allergy,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,Allergy,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,Allergy,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,Allergy,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,Allergy,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
430,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
431,GERD,5,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0
432,GERD,5,3,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0
433,GERD,5,3,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0
434,GERD,5,3,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0
435,GERD,5,3,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
436,GERD,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0
437,GERD,5,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0
438,GERD,5,3,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0
439,GERD,5,3,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0
440,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
441,Chroniccholestasis,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0
442,Chroniccholestasis,1,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0
443,Chroniccholestasis,1,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0
444,Chroniccholestasis,1,5,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0
445,Chroniccholestasis,1,5,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0
446,Chroniccholestasis,1,5,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0
447,Chroniccholestasis,1,5,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0
448,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
449,Chroniccholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
450,DrugReaction,1,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
451,DrugReaction,1,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
452,DrugReaction,1,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
453,DrugReaction,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
454,DrugReaction,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
455,DrugReaction,3,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
456,DrugReaction,1,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
457,DrugReaction,1,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
458,DrugReaction,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
459,DrugReaction,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
460,Pepticulcerdiseae,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
461,Pepticulcerdiseae,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
462,Pepticulcerdiseae,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
463,Pepticulcerdiseae,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
464,Pepticulcerdiseae,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
465,Pepticulcerdiseae,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
466,Pepticulcerdiseae,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
467,Pepticulcerdiseae,5,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0
468,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
469,Pepticulcerdiseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
470,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
471,AIDS,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,AIDS,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,AIDS,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,AIDS,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
476,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
477,AIDS,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,AIDS,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,AIDS,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
481,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
482,Diabetes,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0,0
483,Diabetes,4,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0,0
484,Diabetes,4,3,2,5,5,4,4,5,4,0,0,0,0,0,0,0,0
485,Diabetes,4,3,5,5,5,4,4,5,4,0,0,0,0,0,0,0,0
486,Diabetes,4,3,5,2,5,4,4,5,4,0,0,0,0,0,0,0,0
487,Diabetes,4,3,5,2,5,4,4,5,4,0,0,0,0,0,0,0,0
488,Diabetes,4,3,5,2,5,5,4,5,4,0,0,0,0,0,0,0,0
489,Diabetes,4,3,5,2,5,5,4,5,4,0,0,0,0,0,0,0,0
490,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
491,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
492,Gastroenteritis,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,Gastroenteritis,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,Gastroenteritis,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,Gastroenteritis,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
497,Gastroenteritis,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,Gastroenteritis,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,Gastroenteritis,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,BronchialAsthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
501,BronchialAsthma,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
502,BronchialAsthma,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
503,BronchialAsthma,4,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
504,BronchialAsthma,4,4,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0
505,BronchialAsthma,4,4,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0
506,BronchialAsthma,4,4,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0
507,BronchialAsthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
508,BronchialAsthma,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
509,BronchialAsthma,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
510,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
511,Hypertension,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Hypertension,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
513,Hypertension,3,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
514,Hypertension,3,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
515,Hypertension,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
516,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
517,Hypertension,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
518,Hypertension,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
519,Hypertension,3,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
520,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
521,Migraine,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0,0
522,Migraine,3,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0,0
523,Migraine,3,5,5,4,4,3,2,3,0,0,0,0,0,0,0,0,0
524,Migraine,3,5,3,4,4,3,2,3,0,0,0,0,0,0,0,0,0
525,Migraine,3,5,3,5,4,3,2,3,0,0,0,0,0,0,0,0,0
526,Migraine,3,5,3,5,4,3,2,3,0,0,0,0,0,0,0,0,0
527,Migraine,3,5,3,5,4,4,2,3,0,0,0,0,0,0,0,0,0
528,Migraine,3,5,3,5,4,4,3,3,0,0,0,0,0,0,0,0,0
529,Migraine,3,5,3,5,4,4,3,2,0,0,0,0,0,0,0,0,0
530,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
531,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
532,Cervicalspondylosis,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
533,Cervicalspondylosis,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
534,Cervicalspondylosis,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
535,Cervicalspondylosis,3,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Cervicalspondylosis,3,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
537,Cervicalspondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
538,Cervicalspondylosis,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
539,Cervicalspondylosis,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
540,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
541,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
542,Paralysis(brainhemorrhage),3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,Paralysis(brainhemorrhage),5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,Paralysis(brainhemorrhage),5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,Paralysis(brainhemorrhage),5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,Paralysis(brainhemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
547,Paralysis(brainhemorrhage),3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,Paralysis(brainhemorrhage),5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,Paralysis(brainhemorrhage),5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
551,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
552,Jaundice,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0,0
553,Jaundice,1,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0,0
554,Jaundice,1,5,3,7,3,4,4,0,0,0,0,0,0,0,0,0,0
555,Jaundice,1,5,4,7,3,4,4,0,0,0,0,0,0,0,0,0,0
556,Jaundice,1,5,4,3,3,4,4,0,0,0,0,0,0,0,0,0,0
557,Jaundice,1,5,4,3,7,4,4,0,0,0,0,0,0,0,0,0,0
558,Jaundice,1,5,4,3,7,3,4,0,0,0,0,0,0,0,0,0,0
559,Jaundice,1,5,4,3,7,3,4,0,0,0,0,0,0,0,0,0,0
560,Malaria,3,5,7,3,3,5,2,0,0,0,0,0,0,0,0,0,0
561,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
562,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
563,Malaria,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0,0
564,Malaria,3,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0,0
565,Malaria,3,5,3,3,5,6,2,0,0,0,0,0,0,0,0,0,0
566,Malaria,3,5,7,3,5,6,2,0,0,0,0,0,0,0,0,0,0
567,Malaria,3,5,7,3,5,6,2,0,0,0,0,0,0,0,0,0,0
568,Malaria,3,5,7,3,3,6,2,0,0,0,0,0,0,0,0,0,0
569,Malaria,3,5,7,3,3,5,2,0,0,0,0,0,0,0,0,0,0
570,Chickenpox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
571,Chickenpox,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0,0
572,Chickenpox,1,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0,0
573,Chickenpox,1,3,2,7,3,4,5,6,6,3,0,0,0,0,0,0,0
574,Chickenpox,1,3,4,7,3,4,5,6,6,3,0,0,0,0,0,0,0
575,Chickenpox,1,3,4,2,3,4,5,6,6,3,0,0,0,0,0,0,0
576,Chickenpox,1,3,4,2,7,4,5,6,6,3,0,0,0,0,0,0,0
577,Chickenpox,1,3,4,2,7,3,5,6,6,3,0,0,0,0,0,0,0
578,Chickenpox,1,3,4,2,7,3,4,6,6,3,0,0,0,0,0,0,0
579,Chickenpox,1,3,4,2,7,3,4,5,6,3,0,0,0,0,0,0,0
580,Dengue,3,3,3,5,4,7,3,5,4,4,3,2,3,0,0,0,0
581,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,3,0,0,0,0
582,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,0,0,0,0
583,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
584,Dengue,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0,0
585,Dengue,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0,0
586,Dengue,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0,0
587,Dengue,3,3,3,4,7,3,5,4,4,3,6,2,3,0,0,0,0
588,Dengue,3,3,3,5,7,3,5,4,4,3,6,2,3,0,0,0,0
589,Dengue,3,3,3,5,4,3,5,4,4,3,6,2,3,0,0,0,0
590,Typhoid,3,5,4,7,5,4,4,6,5,4,0,0,0,0,0,0,0
591,Typhoid,3,5,4,7,3,4,4,6,5,4,0,0,0,0,0,0,0
592,Typhoid,3,5,4,7,3,5,4,6,5,4,0,0,0,0,0,0,0
593,Typhoid,3,5,4,7,3,5,4,6,5,4,0,0,0,0,0,0,0
594,Typhoid,3,5,4,7,3,5,4,4,5,4,0,0,0,0,0,0,0
595,Typhoid,3,5,4,7,3,5,4,4,6,4,0,0,0,0,0,0,0
596,Typhoid,3,5,4,7,3,5,4,4,6,5,0,0,0,0,0,0,0
597,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
598,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
599,Typhoid,3,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0,0
600,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
601,hepatitisA,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
602,hepatitisA,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0,0
603,hepatitisA,3,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0,0
604,hepatitisA,3,5,4,5,4,4,6,5,4,2,0,0,0,0,0,0,0
605,hepatitisA,3,5,3,5,4,4,6,5,4,2,0,0,0,0,0,0,0
606,hepatitisA,3,5,3,4,4,4,6,5,4,2,0,0,0,0,0,0,0
607,hepatitisA,3,5,3,4,5,4,6,5,4,2,0,0,0,0,0,0,0
608,hepatitisA,3,5,3,4,5,4,6,5,4,2,0,0,0,0,0,0,0
609,hepatitisA,3,5,3,4,5,4,4,5,4,2,0,0,0,0,0,0,0
610,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
611,HepatitisB,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
612,HepatitisB,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,0
613,HepatitisB,1,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0,0
614,HepatitisB,1,4,3,4,4,4,4,4,6,5,2,0,0,0,0,0,0
615,HepatitisB,1,4,2,4,4,4,4,4,6,5,2,0,0,0,0,0,0
616,HepatitisB,1,4,2,3,4,4,4,4,6,5,2,0,0,0,0,0,0
617,HepatitisB,1,4,2,3,4,4,4,4,6,5,2,0,0,0,0,0,0
618,HepatitisB,1,4,2,3,4,4,4,4,6,5,2,0,0,0,0,0,0
619,HepatitisB,1,4,2,3,4,4,4,4,6,5,2,0,0,0,0,0,0
620,HepatitisC,4,3,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
621,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
622,HepatitisC,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0
623,HepatitisC,4,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0
624,HepatitisC,4,3,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0
625,HepatitisC,4,3,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
626,HepatitisC,4,3,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0
627,HepatitisC,4,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
628,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
629,HepatitisC,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
